lat,lon,time,spatial_ref,tmax
13.5,77.5,1972-10-25,0,29.719999313354492
13.5,77.5,1972-10-26,0,29.139999389648438
13.5,77.5,1972-10-27,0,26.959999084472656
13.5,77.5,1972-10-28,0,24.959999084472656
13.5,77.5,1972-10-29,0,25.65999984741211
13.5,77.5,1972-10-30,0,27.1299991607666
13.5,77.5,1972-10-31,0,28.68000030517578
13.5,77.5,1972-11-01,0,27.110000610351562
13.5,77.5,1972-11-02,0,27.420000076293945
13.5,77.5,1972-11-03,0,27.0
13.5,77.5,1972-11-04,0,28.100000381469727
13.5,77.5,1972-11-05,0,28.209999084472656
13.5,77.5,1972-11-06,0,28.1200008392334
13.5,77.5,1972-11-07,0,27.510000228881836
13.5,77.5,1972-11-08,0,27.719999313354492
13.5,77.5,1972-11-09,0,27.1299991607666
13.5,77.5,1972-11-10,0,28.299999237060547
13.5,77.5,1972-11-11,0,28.139999389648438
13.5,77.5,1972-11-12,0,27.479999542236328
13.5,77.5,1972-11-13,0,28.110000610351562
13.5,77.5,1972-11-14,0,29.18000030517578
13.5,77.5,1972-11-15,0,28.809999465942383
13.5,77.5,1972-11-16,0,28.520000457763672
13.5,77.5,1972-11-17,0,28.68000030517578
13.5,77.5,1972-11-18,0,28.1200008392334
13.5,77.5,1972-11-19,0,27.889999389648438
13.5,77.5,1972-11-20,0,28.15999984741211
13.5,77.5,1972-11-21,0,27.90999984741211
13.5,77.5,1972-11-22,0,27.43000030517578
13.5,77.5,1972-11-23,0,27.389999389648438
13.5,77.5,1972-11-24,0,23.729999542236328
13.5,77.5,1972-11-25,0,24.6200008392334
13.5,77.5,1972-11-26,0,28.31999969482422
13.5,77.5,1972-11-27,0,29.049999237060547
13.5,77.5,1972-11-28,0,29.510000228881836
13.5,77.5,1972-11-29,0,29.15999984741211
13.5,77.5,1972-11-30,0,29.110000610351562
13.5,77.5,1972-12-01,0,28.43000030517578
13.5,77.5,1972-12-02,0,27.440000534057617
13.5,77.5,1972-12-03,0,26.770000457763672
13.5,77.5,1972-12-04,0,26.3799991607666
13.5,77.5,1972-12-05,0,25.010000228881836
13.5,77.5,1972-12-06,0,25.540000915527344
13.5,77.5,1972-12-07,0,22.739999771118164
13.5,77.5,1972-12-08,0,23.040000915527344
13.5,77.5,1972-12-09,0,21.829999923706055
13.5,77.5,1972-12-10,0,22.90999984741211
13.5,77.5,1972-12-11,0,25.84000015258789
13.5,77.5,1972-12-12,0,25.950000762939453
13.5,77.5,1972-12-13,0,26.790000915527344
13.5,77.5,1972-12-14,0,26.93000030517578
13.5,77.5,1972-12-15,0,26.989999771118164
13.5,77.5,1972-12-16,0,26.760000228881836
13.5,77.5,1972-12-17,0,26.889999389648438
13.5,77.5,1972-12-18,0,26.559999465942383
13.5,77.5,1972-12-19,0,26.40999984741211
13.5,77.5,1972-12-20,0,26.860000610351562
13.5,77.5,1972-12-21,0,26.6200008392334
13.5,77.5,1972-12-22,0,28.350000381469727
13.5,77.5,1972-12-23,0,29.079999923706055
13.5,77.5,1972-12-24,0,28.549999237060547
13.5,77.5,1972-12-25,0,28.0
13.5,77.5,1972-12-26,0,27.6200008392334
13.5,77.5,1972-12-27,0,27.489999771118164
13.5,77.5,1972-12-28,0,26.540000915527344
13.5,77.5,1972-12-29,0,26.540000915527344
13.5,77.5,1972-12-30,0,26.770000457763672
13.5,77.5,1972-12-31,0,28.34000015258789
13.5,77.5,1973-01-01,0,27.0
13.5,77.5,1973-01-02,0,26.190000534057617
13.5,77.5,1973-01-03,0,26.899999618530273
13.5,77.5,1973-01-04,0,27.190000534057617
13.5,77.5,1973-01-05,0,27.510000228881836
13.5,77.5,1973-01-06,0,28.079999923706055
13.5,77.5,1973-01-07,0,28.149999618530273
13.5,77.5,1973-01-08,0,28.1299991607666
13.5,77.5,1973-01-09,0,28.079999923706055
13.5,77.5,1973-01-10,0,29.079999923706055
13.5,77.5,1973-01-11,0,29.030000686645508
13.5,77.5,1973-01-12,0,27.489999771118164
13.5,77.5,1973-01-13,0,28.1299991607666
13.5,77.5,1973-01-14,0,29.200000762939453
13.5,77.5,1973-01-15,0,30.3700008392334
13.5,77.5,1973-01-16,0,30.90999984741211
13.5,77.5,1973-01-17,0,29.989999771118164
13.5,77.5,1973-01-18,0,29.360000610351562
13.5,77.5,1973-01-19,0,30.329999923706055
13.5,77.5,1973-01-20,0,29.940000534057617
13.5,77.5,1973-01-21,0,29.18000030517578
13.5,77.5,1973-01-22,0,29.450000762939453
13.5,77.5,1973-01-23,0,28.760000228881836
13.5,77.5,1973-01-24,0,27.799999237060547
13.5,77.5,1973-01-25,0,27.459999084472656
13.5,77.5,1973-01-26,0,27.6200008392334
13.5,77.5,1973-01-27,0,29.540000915527344
13.5,77.5,1973-01-28,0,28.8700008392334
13.5,77.5,1973-01-29,0,29.1299991607666
13.5,77.5,1973-01-30,0,28.959999084472656
13.5,77.5,1973-01-31,0,28.790000915527344
13.5,77.5,1973-02-01,0,30.020000457763672
13.5,77.5,1973-02-02,0,30.309999465942383
13.5,77.5,1973-02-03,0,30.010000228881836
13.5,77.5,1973-02-04,0,29.6299991607666
13.5,77.5,1973-02-05,0,28.8700008392334
13.5,77.5,1973-02-06,0,29.969999313354492
13.5,77.5,1973-02-07,0,29.959999084472656
13.5,77.5,1973-02-08,0,29.239999771118164
13.5,77.5,1973-02-09,0,28.65999984741211
13.5,77.5,1973-02-10,0,28.760000228881836
13.5,77.5,1973-02-11,0,28.350000381469727
13.5,77.5,1973-02-12,0,29.719999313354492
13.5,77.5,1973-02-13,0,29.690000534057617
13.5,77.5,1973-02-14,0,29.729999542236328
13.5,77.5,1973-02-15,0,30.59000015258789
13.5,77.5,1973-02-16,0,31.350000381469727
13.5,77.5,1973-02-17,0,31.81999969482422
13.5,77.5,1973-02-18,0,32.63999938964844
13.5,77.5,1973-02-19,0,32.5
13.5,77.5,1973-02-20,0,32.279998779296875
13.5,77.5,1973-02-21,0,32.04999923706055
13.5,77.5,1973-02-22,0,30.90999984741211
13.5,77.5,1973-02-23,0,30.690000534057617
13.5,77.5,1973-02-24,0,30.559999465942383
13.5,77.5,1973-02-25,0,32.11000061035156
13.5,77.5,1973-02-26,0,33.06999969482422
13.5,77.5,1973-02-27,0,33.459999084472656
13.5,77.5,1973-02-28,0,34.349998474121094
13.5,77.5,1973-03-01,0,33.97999954223633
13.5,77.5,1973-03-02,0,34.02000045776367
13.5,77.5,1973-03-03,0,34.58000183105469
13.5,77.5,1973-03-04,0,33.650001525878906
13.5,77.5,1973-03-05,0,32.279998779296875
13.5,77.5,1973-03-06,0,30.920000076293945
13.5,77.5,1973-03-07,0,33.099998474121094
13.5,77.5,1973-03-08,0,34.189998626708984
13.5,77.5,1973-03-09,0,34.880001068115234
13.5,77.5,1973-03-10,0,34.849998474121094
13.5,77.5,1973-03-11,0,34.41999816894531
13.5,77.5,1973-03-12,0,34.869998931884766
13.5,77.5,1973-03-13,0,35.34000015258789
13.5,77.5,1973-03-14,0,35.43000030517578
13.5,77.5,1973-03-15,0,34.65999984741211
13.5,77.5,1973-03-16,0,34.15999984741211
13.5,77.5,1973-03-17,0,33.79999923706055
13.5,77.5,1973-03-18,0,33.84000015258789
13.5,77.5,1973-03-19,0,33.95000076293945
13.5,77.5,1973-03-20,0,34.810001373291016
13.5,77.5,1973-03-21,0,36.220001220703125
13.5,77.5,1973-03-22,0,35.720001220703125
13.5,77.5,1973-03-23,0,35.43000030517578
13.5,77.5,1973-03-24,0,34.75
13.5,77.5,1973-03-25,0,34.29999923706055
13.5,77.5,1973-03-26,0,34.459999084472656
13.5,77.5,1973-03-27,0,34.5099983215332
13.5,77.5,1973-03-28,0,34.41999816894531
13.5,77.5,1973-03-29,0,34.70000076293945
13.5,77.5,1973-03-30,0,34.279998779296875
13.5,77.5,1973-03-31,0,33.349998474121094
13.5,77.5,1973-04-01,0,34.630001068115234
13.5,77.5,1973-04-02,0,34.61000061035156
13.5,77.5,1973-04-03,0,34.459999084472656
13.5,77.5,1973-04-04,0,35.150001525878906
13.5,77.5,1973-04-05,0,32.779998779296875
13.5,77.5,1973-04-06,0,34.47999954223633
13.5,77.5,1973-04-07,0,34.209999084472656
13.5,77.5,1973-04-08,0,33.61000061035156
13.5,77.5,1973-04-09,0,35.779998779296875
13.5,77.5,1973-04-10,0,35.970001220703125
13.5,77.5,1973-04-11,0,36.40999984741211
13.5,77.5,1973-04-12,0,36.7400016784668
13.5,77.5,1973-04-13,0,36.0
13.5,77.5,1973-04-14,0,36.59000015258789
13.5,77.5,1973-04-15,0,35.79999923706055
13.5,77.5,1973-04-16,0,36.130001068115234
13.5,77.5,1973-04-17,0,35.77000045776367
13.5,77.5,1973-04-18,0,34.970001220703125
13.5,77.5,1973-04-19,0,35.09000015258789
13.5,77.5,1973-04-20,0,36.02000045776367
13.5,77.5,1973-04-21,0,35.54999923706055
13.5,77.5,1973-04-22,0,35.91999816894531
13.5,77.5,1973-04-23,0,35.400001525878906
13.5,77.5,1973-04-24,0,34.77000045776367
13.5,77.5,1973-04-25,0,36.59000015258789
13.5,77.5,1973-04-26,0,37.470001220703125
13.5,77.5,1973-04-27,0,37.369998931884766
13.5,77.5,1973-04-28,0,36.380001068115234
13.5,77.5,1973-04-29,0,37.709999084472656
13.5,77.5,1973-04-30,0,37.970001220703125
13.5,77.5,1973-05-01,0,37.68000030517578
13.5,77.5,1973-05-02,0,37.029998779296875
13.5,77.5,1973-05-03,0,36.040000915527344
13.5,77.5,1973-05-04,0,36.349998474121094
13.5,77.5,1973-05-05,0,36.70000076293945
13.5,77.5,1973-05-06,0,35.66999816894531
13.5,77.5,1973-05-07,0,35.38999938964844
13.5,77.5,1973-05-08,0,33.58000183105469
13.5,77.5,1973-05-09,0,34.59000015258789
13.5,77.5,1973-05-10,0,35.220001220703125
13.5,77.5,1973-05-11,0,35.869998931884766
13.5,77.5,1973-05-12,0,32.029998779296875
13.5,77.5,1973-05-13,0,35.59000015258789
13.5,77.5,1973-05-14,0,36.34000015258789
13.5,77.5,1973-05-15,0,35.790000915527344
13.5,77.5,1973-05-16,0,35.84000015258789
13.5,77.5,1973-05-17,0,34.27000045776367
13.5,77.5,1973-05-18,0,35.47999954223633
13.5,77.5,1973-05-19,0,35.2599983215332
13.5,77.5,1973-05-20,0,32.25
13.5,77.5,1973-05-21,0,33.52000045776367
13.5,77.5,1973-05-22,0,33.0
13.5,77.5,1973-05-23,0,31.40999984741211
13.5,77.5,1973-05-24,0,32.439998626708984
13.5,77.5,1973-05-25,0,33.79999923706055
13.5,77.5,1973-05-26,0,34.7599983215332
13.5,77.5,1973-05-27,0,34.33000183105469
13.5,77.5,1973-05-28,0,33.86000061035156
13.5,77.5,1973-05-29,0,35.650001525878906
13.5,77.5,1973-05-30,0,35.810001373291016
13.5,77.5,1973-05-31,0,31.950000762939453
13.5,77.5,1973-06-01,0,34.04999923706055
13.5,77.5,1973-06-02,0,34.27000045776367
13.5,77.5,1973-06-03,0,31.0
13.5,77.5,1973-06-04,0,31.360000610351562
13.5,77.5,1973-06-05,0,31.799999237060547
13.5,77.5,1973-06-06,0,31.93000030517578
13.5,77.5,1973-06-07,0,31.329999923706055
13.5,77.5,1973-06-08,0,28.770000457763672
13.5,77.5,1973-06-09,0,30.059999465942383
13.5,77.5,1973-06-10,0,29.68000030517578
13.5,77.5,1973-06-11,0,28.06999969482422
13.5,77.5,1973-06-12,0,28.209999084472656
13.5,77.5,1973-06-13,0,27.6299991607666
13.5,77.5,1973-06-14,0,30.31999969482422
13.5,77.5,1973-06-15,0,30.440000534057617
13.5,77.5,1973-06-16,0,30.139999389648438
13.5,77.5,1973-06-17,0,30.3799991607666
13.5,77.5,1973-06-18,0,27.969999313354492
13.5,77.5,1973-06-19,0,29.93000030517578
13.5,77.5,1973-06-20,0,30.360000610351562
13.5,77.5,1973-06-21,0,31.809999465942383
13.5,77.5,1973-06-22,0,32.11000061035156
13.5,77.5,1973-06-23,0,32.029998779296875
13.5,77.5,1973-06-24,0,32.2400016784668
13.5,77.5,1973-06-25,0,31.8700008392334
13.5,77.5,1973-06-26,0,30.110000610351562
13.5,77.5,1973-06-27,0,28.6299991607666
13.5,77.5,1973-06-28,0,28.610000610351562
13.5,77.5,1973-06-29,0,29.25
13.5,77.5,1973-06-30,0,29.440000534057617
13.5,77.5,1973-07-01,0,30.790000915527344
13.5,77.5,1973-07-02,0,28.75
13.5,77.5,1973-07-03,0,28.93000030517578
13.5,77.5,1973-07-04,0,29.290000915527344
13.5,77.5,1973-07-05,0,27.690000534057617
13.5,77.5,1973-07-06,0,27.34000015258789
13.5,77.5,1973-07-07,0,26.100000381469727
13.5,77.5,1973-07-08,0,26.40999984741211
13.5,77.5,1973-07-09,0,26.760000228881836
13.5,77.5,1973-07-10,0,28.459999084472656
13.5,77.5,1973-07-11,0,29.100000381469727
13.5,77.5,1973-07-12,0,29.040000915527344
13.5,77.5,1973-07-13,0,29.489999771118164
13.5,77.5,1973-07-14,0,29.670000076293945
13.5,77.5,1973-07-15,0,29.690000534057617
13.5,77.5,1973-07-16,0,29.229999542236328
13.5,77.5,1973-07-17,0,29.899999618530273
13.5,77.5,1973-07-18,0,29.809999465942383
13.5,77.5,1973-07-19,0,29.649999618530273
13.5,77.5,1973-07-20,0,29.200000762939453
13.5,77.5,1973-07-21,0,29.479999542236328
13.5,77.5,1973-07-22,0,30.540000915527344
13.5,77.5,1973-07-23,0,31.399999618530273
13.5,77.5,1973-07-24,0,31.989999771118164
13.5,77.5,1973-07-25,0,31.850000381469727
13.5,77.5,1973-07-26,0,32.11000061035156
13.5,77.5,1973-07-27,0,30.0
13.5,77.5,1973-07-28,0,30.59000015258789
13.5,77.5,1973-07-29,0,30.790000915527344
13.5,77.5,1973-07-30,0,30.709999084472656
13.5,77.5,1973-07-31,0,30.440000534057617
13.5,77.5,1973-08-01,0,29.90999984741211
13.5,77.5,1973-08-02,0,28.3799991607666
13.5,77.5,1973-08-03,0,27.149999618530273
13.5,77.5,1973-08-04,0,25.440000534057617
13.5,77.5,1973-08-05,0,25.270000457763672
13.5,77.5,1973-08-06,0,25.360000610351562
13.5,77.5,1973-08-07,0,26.09000015258789
13.5,77.5,1973-08-08,0,27.920000076293945
13.5,77.5,1973-08-09,0,27.40999984741211
13.5,77.5,1973-08-10,0,26.959999084472656
13.5,77.5,1973-08-11,0,27.610000610351562
13.5,77.5,1973-08-12,0,27.139999389648438
13.5,77.5,1973-08-13,0,28.350000381469727
13.5,77.5,1973-08-14,0,25.84000015258789
13.5,77.5,1973-08-15,0,26.239999771118164
13.5,77.5,1973-08-16,0,26.34000015258789
13.5,77.5,1973-08-17,0,26.6299991607666
13.5,77.5,1973-08-18,0,27.010000228881836
13.5,77.5,1973-08-19,0,26.809999465942383
13.5,77.5,1973-08-20,0,27.299999237060547
13.5,77.5,1973-08-21,0,27.329999923706055
13.5,77.5,1973-08-22,0,27.110000610351562
13.5,77.5,1973-08-23,0,27.639999389648438
13.5,77.5,1973-08-24,0,28.489999771118164
13.5,77.5,1973-08-25,0,28.6200008392334
13.5,77.5,1973-08-26,0,28.479999542236328
13.5,77.5,1973-08-27,0,28.559999465942383
13.5,77.5,1973-08-28,0,28.360000610351562
13.5,77.5,1973-08-29,0,28.229999542236328
13.5,77.5,1973-08-30,0,28.75
13.5,77.5,1973-08-31,0,29.530000686645508
13.5,77.5,1973-09-01,0,28.56999969482422
13.5,77.5,1973-09-02,0,29.290000915527344
13.5,77.5,1973-09-03,0,30.40999984741211
13.5,77.5,1973-09-04,0,29.239999771118164
13.5,77.5,1973-09-05,0,29.229999542236328
13.5,77.5,1973-09-06,0,28.989999771118164
13.5,77.5,1973-09-07,0,29.670000076293945
13.5,77.5,1973-09-08,0,29.600000381469727
13.5,77.5,1973-09-09,0,30.420000076293945
13.5,77.5,1973-09-10,0,29.979999542236328
13.5,77.5,1973-09-11,0,30.459999084472656
13.5,77.5,1973-09-12,0,29.93000030517578
13.5,77.5,1973-09-13,0,29.969999313354492
13.5,77.5,1973-09-14,0,30.559999465942383
13.5,77.5,1973-09-15,0,29.799999237060547
13.5,77.5,1973-09-16,0,28.40999984741211
13.5,77.5,1973-09-17,0,28.93000030517578
13.5,77.5,1973-09-18,0,28.639999389648438
13.5,77.5,1973-09-19,0,27.649999618530273
13.5,77.5,1973-09-20,0,26.93000030517578
13.5,77.5,1973-09-21,0,26.90999984741211
13.5,77.5,1973-09-22,0,26.989999771118164
13.5,77.5,1973-09-23,0,27.6200008392334
13.5,77.5,1973-09-24,0,28.56999969482422
13.5,77.5,1973-09-25,0,29.329999923706055
13.5,77.5,1973-09-26,0,29.700000762939453
13.5,77.5,1973-09-27,0,29.549999237060547
13.5,77.5,1973-09-28,0,28.81999969482422
13.5,77.5,1973-09-29,0,29.850000381469727
13.5,77.5,1973-09-30,0,30.290000915527344
13.5,77.5,1973-10-01,0,28.829999923706055
13.5,77.5,1973-10-02,0,27.989999771118164
13.5,77.5,1973-10-03,0,26.709999084472656
13.5,77.5,1973-10-04,0,27.270000457763672
13.5,77.5,1973-10-05,0,29.06999969482422
13.5,77.5,1973-10-06,0,29.299999237060547
13.5,77.5,1973-10-07,0,29.1299991607666
13.5,77.5,1973-10-08,0,29.020000457763672
13.5,77.5,1973-10-09,0,29.979999542236328
13.5,77.5,1973-10-10,0,29.209999084472656
13.5,77.5,1973-10-11,0,29.239999771118164
13.5,77.5,1973-10-12,0,27.1200008392334
13.5,77.5,1973-10-13,0,28.8799991607666
13.5,77.5,1973-10-14,0,29.450000762939453
13.5,77.5,1973-10-15,0,29.229999542236328
13.5,77.5,1973-10-16,0,29.479999542236328
13.5,77.5,1973-10-17,0,30.030000686645508
13.5,77.5,1973-10-18,0,29.889999389648438
13.5,77.5,1973-10-19,0,29.93000030517578
13.5,77.5,1973-10-20,0,28.760000228881836
13.5,77.5,1973-10-21,0,28.3700008392334
13.5,77.5,1973-10-22,0,25.809999465942383
13.5,77.5,1973-10-23,0,25.979999542236328
13.5,77.5,1973-10-24,0,27.479999542236328
13.5,77.5,1973-10-25,0,28.18000030517578
13.5,77.5,1973-10-26,0,27.940000534057617
13.5,77.5,1973-10-27,0,28.6299991607666
13.5,77.5,1973-10-28,0,28.299999237060547
13.5,77.5,1973-10-29,0,28.540000915527344
13.5,77.5,1973-10-30,0,27.270000457763672
13.5,77.5,1973-10-31,0,26.170000076293945
13.5,77.5,1973-11-01,0,25.670000076293945
13.5,77.5,1973-11-02,0,26.59000015258789
13.5,77.5,1973-11-03,0,27.639999389648438
13.5,77.5,1973-11-04,0,28.010000228881836
13.5,77.5,1973-11-05,0,28.139999389648438
13.5,77.5,1973-11-06,0,27.280000686645508
13.5,77.5,1973-11-07,0,25.600000381469727
13.5,77.5,1973-11-08,0,26.239999771118164
13.5,77.5,1973-11-09,0,26.709999084472656
13.5,77.5,1973-11-10,0,27.3799991607666
13.5,77.5,1973-11-11,0,28.549999237060547
13.5,77.5,1973-11-12,0,29.0
13.5,77.5,1973-11-13,0,28.670000076293945
13.5,77.5,1973-11-14,0,26.600000381469727
13.5,77.5,1973-11-15,0,27.829999923706055
13.5,77.5,1973-11-16,0,27.860000610351562
13.5,77.5,1973-11-17,0,28.700000762939453
13.5,77.5,1973-11-18,0,27.700000762939453
13.5,77.5,1973-11-19,0,27.530000686645508
13.5,77.5,1973-11-20,0,27.299999237060547
13.5,77.5,1973-11-21,0,26.860000610351562
13.5,77.5,1973-11-22,0,27.700000762939453
13.5,77.5,1973-11-23,0,27.059999465942383
13.5,77.5,1973-11-24,0,27.56999969482422
13.5,77.5,1973-11-25,0,27.860000610351562
13.5,77.5,1973-11-26,0,27.920000076293945
13.5,77.5,1973-11-27,0,27.81999969482422
13.5,77.5,1973-11-28,0,27.31999969482422
13.5,77.5,1973-11-29,0,26.81999969482422
13.5,77.5,1973-11-30,0,27.06999969482422
13.5,77.5,1973-12-01,0,26.790000915527344
13.5,77.5,1973-12-02,0,27.719999313354492
13.5,77.5,1973-12-03,0,27.34000015258789
13.5,77.5,1973-12-04,0,27.440000534057617
13.5,77.5,1973-12-05,0,27.56999969482422
13.5,77.5,1973-12-06,0,27.43000030517578
13.5,77.5,1973-12-07,0,27.559999465942383
13.5,77.5,1973-12-08,0,28.40999984741211
13.5,77.5,1973-12-09,0,28.030000686645508
13.5,77.5,1973-12-10,0,29.010000228881836
13.5,77.5,1973-12-11,0,28.229999542236328
13.5,77.5,1973-12-12,0,27.209999084472656
13.5,77.5,1973-12-13,0,25.850000381469727
13.5,77.5,1973-12-14,0,26.889999389648438
13.5,77.5,1973-12-15,0,25.25
13.5,77.5,1973-12-16,0,20.799999237060547
13.5,77.5,1973-12-17,0,21.31999969482422
13.5,77.5,1973-12-18,0,24.979999542236328
13.5,77.5,1973-12-19,0,25.049999237060547
13.5,77.5,1973-12-20,0,26.229999542236328
13.5,77.5,1973-12-21,0,26.239999771118164
13.5,77.5,1973-12-22,0,26.649999618530273
13.5,77.5,1973-12-23,0,26.139999389648438
13.5,77.5,1973-12-24,0,26.399999618530273
13.5,77.5,1973-12-25,0,26.440000534057617
13.5,77.5,1973-12-26,0,25.520000457763672
13.5,77.5,1973-12-27,0,24.700000762939453
13.5,77.5,1973-12-28,0,26.079999923706055
13.5,77.5,1973-12-29,0,23.649999618530273
13.5,77.5,1973-12-30,0,23.719999313354492
13.5,77.5,1973-12-31,0,25.149999618530273
13.5,77.5,1974-01-01,0,26.540000915527344
13.5,77.5,1974-01-02,0,26.40999984741211
13.5,77.5,1974-01-03,0,26.350000381469727
13.5,77.5,1974-01-04,0,26.93000030517578
13.5,77.5,1974-01-05,0,26.579999923706055
13.5,77.5,1974-01-06,0,26.219999313354492
13.5,77.5,1974-01-07,0,25.899999618530273
13.5,77.5,1974-01-08,0,26.719999313354492
13.5,77.5,1974-01-09,0,26.770000457763672
13.5,77.5,1974-01-10,0,27.31999969482422
13.5,77.5,1974-01-11,0,27.989999771118164
13.5,77.5,1974-01-12,0,27.709999084472656
13.5,77.5,1974-01-13,0,28.40999984741211
13.5,77.5,1974-01-14,0,28.59000015258789
13.5,77.5,1974-01-15,0,28.6200008392334
13.5,77.5,1974-01-16,0,29.229999542236328
13.5,77.5,1974-01-17,0,28.540000915527344
13.5,77.5,1974-01-18,0,28.1200008392334
13.5,77.5,1974-01-19,0,27.93000030517578
13.5,77.5,1974-01-20,0,27.8799991607666
13.5,77.5,1974-01-21,0,28.59000015258789
13.5,77.5,1974-01-22,0,27.18000030517578
13.5,77.5,1974-01-23,0,28.489999771118164
13.5,77.5,1974-01-24,0,29.260000228881836
13.5,77.5,1974-01-25,0,29.81999969482422
13.5,77.5,1974-01-26,0,30.3700008392334
13.5,77.5,1974-01-27,0,29.670000076293945
13.5,77.5,1974-01-28,0,29.809999465942383
13.5,77.5,1974-01-29,0,30.670000076293945
13.5,77.5,1974-01-30,0,29.690000534057617
13.5,77.5,1974-01-31,0,30.040000915527344
13.5,77.5,1974-02-01,0,30.270000457763672
13.5,77.5,1974-02-02,0,30.979999542236328
13.5,77.5,1974-02-03,0,29.700000762939453
13.5,77.5,1974-02-04,0,30.299999237060547
13.5,77.5,1974-02-05,0,31.020000457763672
13.5,77.5,1974-02-06,0,30.75
13.5,77.5,1974-02-07,0,31.059999465942383
13.5,77.5,1974-02-08,0,31.18000030517578
13.5,77.5,1974-02-09,0,30.899999618530273
13.5,77.5,1974-02-10,0,30.010000228881836
13.5,77.5,1974-02-11,0,29.959999084472656
13.5,77.5,1974-02-12,0,29.270000457763672
13.5,77.5,1974-02-13,0,30.309999465942383
13.5,77.5,1974-02-14,0,30.020000457763672
13.5,77.5,1974-02-15,0,30.020000457763672
13.5,77.5,1974-02-16,0,29.639999389648438
13.5,77.5,1974-02-17,0,30.610000610351562
13.5,77.5,1974-02-18,0,30.530000686645508
13.5,77.5,1974-02-19,0,30.219999313354492
13.5,77.5,1974-02-20,0,30.93000030517578
13.5,77.5,1974-02-21,0,31.68000030517578
13.5,77.5,1974-02-22,0,32.27000045776367
13.5,77.5,1974-02-23,0,32.36000061035156
13.5,77.5,1974-02-24,0,32.25
13.5,77.5,1974-02-25,0,33.16999816894531
13.5,77.5,1974-02-26,0,32.56999969482422
13.5,77.5,1974-02-27,0,32.779998779296875
13.5,77.5,1974-02-28,0,32.66999816894531
13.5,77.5,1974-03-01,0,31.8799991607666
13.5,77.5,1974-03-02,0,31.790000915527344
13.5,77.5,1974-03-03,0,33.33000183105469
13.5,77.5,1974-03-04,0,33.290000915527344
13.5,77.5,1974-03-05,0,33.72999954223633
13.5,77.5,1974-03-06,0,34.5
13.5,77.5,1974-03-07,0,34.349998474121094
13.5,77.5,1974-03-08,0,32.599998474121094
13.5,77.5,1974-03-09,0,33.119998931884766
13.5,77.5,1974-03-10,0,34.119998931884766
13.5,77.5,1974-03-11,0,33.90999984741211
13.5,77.5,1974-03-12,0,34.38999938964844
13.5,77.5,1974-03-13,0,34.150001525878906
13.5,77.5,1974-03-14,0,34.15999984741211
13.5,77.5,1974-03-15,0,33.41999816894531
13.5,77.5,1974-03-16,0,33.06999969482422
13.5,77.5,1974-03-17,0,34.119998931884766
13.5,77.5,1974-03-18,0,34.790000915527344
13.5,77.5,1974-03-19,0,35.380001068115234
13.5,77.5,1974-03-20,0,35.790000915527344
13.5,77.5,1974-03-21,0,35.08000183105469
13.5,77.5,1974-03-22,0,34.900001525878906
13.5,77.5,1974-03-23,0,34.08000183105469
13.5,77.5,1974-03-24,0,33.470001220703125
13.5,77.5,1974-03-25,0,33.869998931884766
13.5,77.5,1974-03-26,0,34.470001220703125
13.5,77.5,1974-03-27,0,34.56999969482422
13.5,77.5,1974-03-28,0,35.04999923706055
13.5,77.5,1974-03-29,0,34.369998931884766
13.5,77.5,1974-03-30,0,34.630001068115234
13.5,77.5,1974-03-31,0,34.70000076293945
13.5,77.5,1974-04-01,0,35.279998779296875
13.5,77.5,1974-04-02,0,34.59000015258789
13.5,77.5,1974-04-03,0,34.36000061035156
13.5,77.5,1974-04-04,0,34.5
13.5,77.5,1974-04-05,0,34.25
13.5,77.5,1974-04-06,0,33.63999938964844
13.5,77.5,1974-04-07,0,34.65999984741211
13.5,77.5,1974-04-08,0,35.310001373291016
13.5,77.5,1974-04-09,0,34.91999816894531
13.5,77.5,1974-04-10,0,34.380001068115234
13.5,77.5,1974-04-11,0,34.970001220703125
13.5,77.5,1974-04-12,0,34.849998474121094
13.5,77.5,1974-04-13,0,35.7599983215332
13.5,77.5,1974-04-14,0,35.790000915527344
13.5,77.5,1974-04-15,0,35.52000045776367
13.5,77.5,1974-04-16,0,35.209999084472656
13.5,77.5,1974-04-17,0,34.95000076293945
13.5,77.5,1974-04-18,0,35.459999084472656
13.5,77.5,1974-04-19,0,35.689998626708984
13.5,77.5,1974-04-20,0,36.16999816894531
13.5,77.5,1974-04-21,0,35.810001373291016
13.5,77.5,1974-04-22,0,35.56999969482422
13.5,77.5,1974-04-23,0,35.15999984741211
13.5,77.5,1974-04-24,0,32.4900016784668
13.5,77.5,1974-04-25,0,35.13999938964844
13.5,77.5,1974-04-26,0,35.560001373291016
13.5,77.5,1974-04-27,0,36.0099983215332
13.5,77.5,1974-04-28,0,36.25
13.5,77.5,1974-04-29,0,36.630001068115234
13.5,77.5,1974-04-30,0,35.90999984741211
13.5,77.5,1974-05-01,0,36.290000915527344
13.5,77.5,1974-05-02,0,37.220001220703125
13.5,77.5,1974-05-03,0,37.189998626708984
13.5,77.5,1974-05-04,0,36.70000076293945
13.5,77.5,1974-05-05,0,35.459999084472656
13.5,77.5,1974-05-06,0,35.5
13.5,77.5,1974-05-07,0,35.13999938964844
13.5,77.5,1974-05-08,0,35.7400016784668
13.5,77.5,1974-05-09,0,36.54999923706055
