lat,lon,time,spatial_ref,tmax
16.5,76.5,1952-03-08,0,36.20000076293945
16.5,76.5,1952-03-09,0,36.290000915527344
16.5,76.5,1952-03-10,0,35.97999954223633
16.5,76.5,1952-03-11,0,35.31999969482422
16.5,76.5,1952-03-12,0,36.40999984741211
16.5,76.5,1952-03-13,0,36.400001525878906
16.5,76.5,1952-03-14,0,35.93000030517578
16.5,76.5,1952-03-15,0,35.93000030517578
16.5,76.5,1952-03-16,0,35.630001068115234
16.5,76.5,1952-03-17,0,34.369998931884766
16.5,76.5,1952-03-18,0,35.709999084472656
16.5,76.5,1952-03-19,0,35.84000015258789
16.5,76.5,1952-03-20,0,35.66999816894531
16.5,76.5,1952-03-21,0,35.88999938964844
16.5,76.5,1952-03-22,0,35.86000061035156
16.5,76.5,1952-03-23,0,35.720001220703125
16.5,76.5,1952-03-24,0,36.41999816894531
16.5,76.5,1952-03-25,0,37.33000183105469
16.5,76.5,1952-03-26,0,37.63999938964844
16.5,76.5,1952-03-27,0,37.290000915527344
16.5,76.5,1952-03-28,0,37.349998474121094
16.5,76.5,1952-03-29,0,37.90999984741211
16.5,76.5,1952-03-30,0,36.790000915527344
16.5,76.5,1952-03-31,0,37.290000915527344
16.5,76.5,1952-04-01,0,37.33000183105469
16.5,76.5,1952-04-02,0,38.029998779296875
16.5,76.5,1952-04-03,0,38.11000061035156
16.5,76.5,1952-04-04,0,38.11000061035156
16.5,76.5,1952-04-05,0,37.400001525878906
16.5,76.5,1952-04-06,0,37.41999816894531
16.5,76.5,1952-04-07,0,37.04999923706055
16.5,76.5,1952-04-08,0,36.9900016784668
16.5,76.5,1952-04-09,0,37.470001220703125
16.5,76.5,1952-04-10,0,38.290000915527344
16.5,76.5,1952-04-11,0,38.459999084472656
16.5,76.5,1952-04-12,0,38.619998931884766
16.5,76.5,1952-04-13,0,38.779998779296875
16.5,76.5,1952-04-14,0,38.689998626708984
16.5,76.5,1952-04-15,0,37.88999938964844
16.5,76.5,1952-04-16,0,38.33000183105469
16.5,76.5,1952-04-17,0,38.06999969482422
16.5,76.5,1952-04-18,0,38.279998779296875
16.5,76.5,1952-04-19,0,38.599998474121094
16.5,76.5,1952-04-20,0,39.099998474121094
16.5,76.5,1952-04-21,0,38.279998779296875
16.5,76.5,1952-04-22,0,37.459999084472656
16.5,76.5,1952-04-23,0,39.0099983215332
16.5,76.5,1952-04-24,0,39.40999984741211
16.5,76.5,1952-04-25,0,38.79999923706055
16.5,76.5,1952-04-26,0,39.54999923706055
16.5,76.5,1952-04-27,0,38.709999084472656
16.5,76.5,1952-04-28,0,39.599998474121094
16.5,76.5,1952-04-29,0,39.93000030517578
16.5,76.5,1952-04-30,0,40.40999984741211
16.5,76.5,1952-05-01,0,40.150001525878906
16.5,76.5,1952-05-02,0,40.7599983215332
16.5,76.5,1952-05-03,0,39.68000030517578
